Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
05-02-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,130,1499,6010.93,True,15,False,14524.84,2989.3,9458
06-07-2024,North,Clothing,Supplier B,Warehouse 1,Fulfilled,293,3426,1565.43,True,17,False,55978.53,2769.04,8323
24-03-2022,South,Clothing,Supplier B,Warehouse 2,Fulfilled,517,2278,4197.93,True,25,False,13068.5,2970.98,8709
18-02-2023,South,Clothing,Supplier D,Warehouse 3,Pending,749,2088,12919.33,True,20,False,22788.95,3043.27,5901
06-04-2022,East,Electronics,Supplier D,Warehouse 2,Canceled,1119,2948,11926.77,False,5,False,45530.79,2576.54,5434
19-02-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,530,2732,4185.93,True,19,False,46166.06,2221.32,7314
01-06-2022,North,Electronics,Supplier B,Warehouse 2,Fulfilled,150,4425,11706.3,True,15,False,22612.4,4564.52,7425
15-10-2024,North,Electronics,Supplier B,Warehouse 1,Fulfilled,922,231,11438.43,True,5,False,39925.8,1762.67,8170
30-03-2022,West,Furniture,Supplier B,Warehouse 2,Fulfilled,511,3731,12111.68,False,3,True,50913.37,3693.48,5762
12-05-2024,West,Furniture,Supplier C,Warehouse 3,Pending,170,3639,3921.11,True,29,False,13209.33,3028.18,5554
14-03-2023,North,Furniture,Supplier C,Warehouse 3,Pending,297,1454,5065.71,True,5,False,20108.98,1500.88,9321
03-02-2024,West,Accessories,Supplier A,Warehouse 1,Fulfilled,416,4309,7231.25,True,30,False,19334.86,3240.68,6345
16-09-2023,West,Clothing,Supplier C,Warehouse 2,Pending,715,3903,2618.91,True,9,False,166229.48,3554.75,7046
05-11-2022,East,Clothing,Supplier C,Warehouse 3,Canceled,1101,981,14803.96,False,14,False,198339.83,2966.21,5711
12-04-2023,South,Accessories,Supplier C,Warehouse 3,Pending,411,2343,8072.76,True,26,False,12493.83,1095.36,9934
18-10-2023,North,Electronics,Supplier D,Warehouse 2,Fulfilled,274,4601,16412.73,True,28,False,5571.57,3691.43,7685
24-03-2022,South,Clothing,Supplier B,Warehouse 2,Fulfilled,447,2202,4796.29,True,27,False,12598.12,3288.11,8709
28-05-2020,North,Furniture,Supplier D,Warehouse 1,Fulfilled,1020,4287,10854.74,True,19,True,125695.02,3082.84,5726
05-07-2020,North,Electronics,Supplier A,Warehouse 3,Fulfilled,485,2832,2937.72,True,20,False,68276.35,1997.76,5434
23-02-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,59,4008,1708.06,True,20,False,8197.32,3466.98,7752
10-09-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,1183,2717,3636.99,True,26,False,114517.45,2200.06,5582
21-04-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,172,4301,8973.58,True,22,False,24880.46,3507.29,5284
22-09-2023,East,Furniture,Supplier B,Warehouse 1,Fulfilled,235,4482,2094.22,True,19,False,28096.7,3477.15,7138
27-09-2022,West,Clothing,Supplier D,Warehouse 3,Pending,988,3186,5705.4,False,7,False,126073.21,2335.01,6977
26-02-2022,North,Accessories,Supplier C,Warehouse 1,Fulfilled,427,3941,14942.31,True,17,False,63518.19,2558.54,6267
05-08-2022,North,Furniture,Supplier D,Warehouse 3,Fulfilled,979,1306,658.81,True,25,True,58727.5,2663.78,8544
11-12-2022,West,Accessories,Supplier A,Warehouse 3,Fulfilled,848,4188,6789.32,True,13,False,25703.02,2392.39,7209
13-06-2023,West,Clothing,Supplier A,Warehouse 2,Pending,584,3364,7119.24,True,28,True,100077.15,4008.08,9580
20-03-2022,South,Clothing,Supplier B,Warehouse 2,Fulfilled,813,3377,4295.59,True,16,True,62425.43,3995.52,6754
06-01-2022,South,Electronics,Supplier B,Warehouse 1,Canceled,518,3636,6620.68,False,27,False,19505.0,3007.34,8781
23-11-2024,North,Electronics,Supplier C,Warehouse 2,Canceled,429,4707,6709.28,True,9,False,34445.51,2797.92,5787
09-07-2022,South,Accessories,Supplier A,Warehouse 2,Pending,485,335,1447.05,True,18,False,79907.82,2348.74,9644
24-10-2023,South,Accessories,Supplier D,Warehouse 2,Fulfilled,1062,1082,583.41,True,26,False,60181.48,3331.89,9336
15-08-2023,North,Furniture,Supplier B,Warehouse 1,Canceled,779,1370,14249.99,True,23,False,169850.41,836.02,8960
22-07-2024,East,Furniture,Supplier C,Warehouse 3,Pending,919,3179,4561.35,True,23,False,60012.68,2752.76,9596
30-05-2023,West,Electronics,Supplier C,Warehouse 1,Pending,722,1783,885.29,True,13,False,148775.93,1659.05,8472
12-04-2024,North,Electronics,Supplier B,Warehouse 1,Canceled,871,1390,3981.53,True,2,True,94684.79,2560.73,5204
04-08-2022,North,Accessories,Supplier D,Warehouse 3,Fulfilled,597,3081,2893.15,True,26,True,133419.62,2090.11,9369
15-10-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,381,1010,2163.91,True,20,False,65950.22,2025.45,6607
28-11-2022,South,Clothing,Supplier A,Warehouse 2,Fulfilled,382,2570,5766.49,True,10,True,60547.29,3267.02,6008
24-02-2024,South,Electronics,Supplier B,Warehouse 1,Fulfilled,619,147,9080.1,True,3,False,66181.2,401.46,5740
04-05-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,467,753,14133.24,False,15,False,52579.96,1288.19,8473
19-04-2024,East,Electronics,Supplier D,Warehouse 3,Fulfilled,513,3977,14273.56,True,19,False,67110.78,3017.1,8326
14-05-2020,East,Clothing,Supplier D,Warehouse 2,Fulfilled,75,2918,12093.83,True,18,False,13388.37,3744.21,8508
20-08-2022,South,Accessories,Supplier D,Warehouse 1,Fulfilled,733,2851,6663.79,True,13,False,39369.63,1568.4,8696
19-03-2022,East,Electronics,Supplier B,Warehouse 3,Fulfilled,198,1096,1384.3,True,11,False,30381.11,2317.86,8447
03-06-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,1054,3284,10510.91,True,5,False,63060.91,3269.68,9643
18-10-2024,East,Electronics,Supplier C,Warehouse 1,Fulfilled,532,4807,11657.07,True,29,False,28682.24,3259.22,6418
13-04-2023,South,Furniture,Supplier A,Warehouse 3,Fulfilled,331,1535,9508.82,True,19,False,18854.7,1978.92,8161
16-06-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,1017,1276,2050.43,True,8,False,134557.76,1004.96,7165
24-06-2024,East,Accessories,Supplier A,Warehouse 3,Fulfilled,514,4439,3446.69,True,19,False,67743.89,3717.08,7655
24-02-2022,North,Electronics,Supplier C,Warehouse 3,Canceled,872,4311,1932.42,True,0,False,162674.55,3420.14,6779
12-06-2023,West,Electronics,Supplier D,Warehouse 1,Fulfilled,203,4639,15346.32,True,5,False,46291.01,4879.77,8741
03-11-2022,West,Furniture,Supplier B,Warehouse 1,Pending,625,3576,8821.97,True,5,False,145903.3,2320.43,8652
08-07-2023,East,Furniture,Supplier B,Warehouse 2,Fulfilled,884,1524,5191.68,True,25,False,21428.01,2773.0,8459
05-06-2020,South,Clothing,Supplier D,Warehouse 1,Fulfilled,501,225,9254.6,False,28,False,50795.81,1255.32,5090
30-10-2022,North,Furniture,Supplier C,Warehouse 1,Fulfilled,605,680,1333.58,True,18,False,97123.53,2549.21,7376
20-12-2023,West,Accessories,Supplier B,Warehouse 1,Fulfilled,123,594,8675.97,True,20,True,14728.9,2137.88,7183
04-06-2023,North,Clothing,Supplier A,Warehouse 1,Fulfilled,236,284,8614.58,True,4,False,14045.63,1756.5,9049
27-05-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,125,665,5517.09,True,20,False,19492.26,1278.1,9506
12-05-2024,West,Furniture,Supplier C,Warehouse 3,Pending,161,3989,4178.55,True,27,False,12790.63,2963.74,5554
04-06-2022,West,Accessories,Supplier C,Warehouse 1,Fulfilled,448,1173,2475.63,True,6,False,30786.86,2096.62,9278
28-04-2023,South,Accessories,Supplier B,Warehouse 2,Fulfilled,833,3611,7044.04,True,25,False,175704.81,2567.69,7589
29-02-2024,West,Clothing,Supplier B,Warehouse 1,Fulfilled,526,726,8231.44,True,26,False,49053.05,2423.51,5231
14-06-2023,South,Accessories,Supplier B,Warehouse 3,Fulfilled,468,2963,2507.18,True,25,False,32634.03,3214.64,9748
17-12-2023,West,Electronics,Supplier D,Warehouse 2,Pending,419,496,15646.87,True,16,False,92229.02,2299.72,7281
06-09-2022,South,Clothing,Supplier D,Warehouse 1,Fulfilled,577,4301,9918.28,True,11,True,34257.16,2631.56,9684
12-04-2023,South,Accessories,Supplier C,Warehouse 3,Pending,442,2309,7622.16,True,26,False,11145.4,1152.96,9934
24-11-2023,East,Electronics,Supplier A,Warehouse 2,Pending,892,3075,7985.86,True,2,False,109888.86,2821.76,5540
29-07-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,992,1569,7415.69,True,8,False,152576.5,2636.72,7101
02-07-2023,South,Furniture,Supplier B,Warehouse 3,Canceled,831,4859,4938.99,True,25,True,54382.35,4355.51,6384
23-01-2023,South,Electronics,Supplier A,Warehouse 1,Pending,226,2147,8103.12,True,21,False,18068.8,3055.24,7242
22-03-2023,East,Clothing,Supplier A,Warehouse 1,Fulfilled,433,4471,14878.08,True,7,False,32013.77,3547.47,5756
08-07-2022,South,Furniture,Supplier B,Warehouse 3,Canceled,508,4081,2110.16,True,5,False,26405.23,2151.72,5251
14-04-2022,West,Electronics,Supplier A,Warehouse 1,Fulfilled,395,2995,10360.78,True,21,False,75842.49,3841.31,6135
30-03-2023,West,Accessories,Supplier D,Warehouse 2,Fulfilled,878,1970,6927.84,True,8,False,181403.76,3149.74,8096
18-01-2024,West,Electronics,Supplier C,Warehouse 2,Pending,674,3806,842.81,True,8,False,101517.73,4049.89,8435
12-10-2022,East,Furniture,Supplier A,Warehouse 3,Fulfilled,386,2985,6415.9,True,25,False,30045.85,2811.41,5133
08-08-2022,East,Furniture,Supplier B,Warehouse 1,Fulfilled,282,689,4560.07,True,20,False,19424.81,941.66,8552
18-09-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,420,4762,4120.4,True,4,False,87328.13,2755.21,6266
08-11-2023,East,Furniture,Supplier C,Warehouse 1,Fulfilled,948,2009,9932.9,True,0,False,86417.31,2829.81,6555
20-01-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,61,2046,9065.95,True,28,True,11452.16,2554.71,6054
16-06-2024,North,Furniture,Supplier A,Warehouse 2,Canceled,678,4112,10592.89,True,23,False,110456.07,3351.26,8006
21-07-2024,West,Electronics,Supplier A,Warehouse 3,Fulfilled,656,1649,1306.55,True,2,False,139714.74,3356.35,8647
15-09-2024,South,Accessories,Supplier D,Warehouse 3,Fulfilled,633,1770,8057.83,True,20,False,103340.73,1919.49,7519
01-02-2022,North,Clothing,Supplier D,Warehouse 3,Pending,426,1192,8018.05,True,13,True,22059.25,2202.52,8728
19-11-2022,North,Furniture,Supplier A,Warehouse 1,Fulfilled,1011,375,3186.6,True,13,False,143587.18,946.67,8596
11-08-2024,West,Electronics,Supplier C,Warehouse 2,Pending,206,2696,13845.89,True,11,False,14751.46,1384.69,6398
17-10-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,450,1958,15015.19,False,24,False,69562.69,3570.16,5556
17-01-2024,South,Clothing,Supplier B,Warehouse 3,Fulfilled,559,3868,6280.36,True,5,False,43231.92,2353.43,7085
05-02-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,105,1532,5509.12,True,14,False,18176.85,3203.37,9458
04-04-2023,South,Electronics,Supplier D,Warehouse 1,Fulfilled,150,1632,1801.99,True,19,False,21252.5,2348.76,7799
13-03-2022,South,Electronics,Supplier A,Warehouse 3,Fulfilled,267,3448,6667.7,True,16,False,17158.68,1859.53,6910
03-04-2022,North,Furniture,Supplier D,Warehouse 1,Fulfilled,843,2505,13141.44,False,25,False,95851.99,2765.44,9025
30-07-2024,North,Clothing,Supplier D,Warehouse 1,Fulfilled,671,4945,7866.88,True,30,False,71608.29,3009.1,7179
24-05-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,499,3999,7934.87,True,18,False,40418.18,2840.63,5006
23-10-2022,East,Electronics,Supplier D,Warehouse 2,Fulfilled,730,1880,7540.77,True,29,False,58665.73,1594.08,5162
30-12-2024,West,Furniture,Supplier D,Warehouse 2,Fulfilled,259,4454,8104.46,True,15,False,6101.59,4499.85,6855
23-04-2022,West,Furniture,Supplier C,Warehouse 3,Fulfilled,183,4190,1344.79,True,25,False,18075.3,4431.51,7562
29-09-2023,West,Clothing,Supplier D,Warehouse 2,Fulfilled,518,1816,3520.38,True,28,False,125528.93,1188.71,8467
22-07-2024,East,Furniture,Supplier C,Warehouse 3,Pending,1132,3336,4716.63,True,22,False,60184.63,2689.12,9596
07-09-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,389,483,2279.33,True,16,False,37728.38,977.23,8090
22-10-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,626,2610,13298.31,True,1,False,83675.69,3562.17,7176
11-03-2022,South,Electronics,Supplier B,Warehouse 3,Fulfilled,706,4592,8012.35,True,23,False,21356.74,3230.83,7611
06-05-2020,West,Accessories,Supplier C,Warehouse 3,Fulfilled,815,2505,3859.13,True,25,False,66494.3,3867.17,9094
10-05-2022,North,Furniture,Supplier B,Warehouse 3,Pending,216,4949,13469.64,True,6,False,9788.65,3424.6,5286
13-06-2023,West,Clothing,Supplier A,Warehouse 2,Pending,645,2875,6689.82,True,30,True,80700.5,3583.58,9580
17-03-2023,South,Accessories,Supplier C,Warehouse 3,Fulfilled,49,1358,7450.56,False,15,False,1402.21,2793.54,5733
29-09-2023,West,Clothing,Supplier D,Warehouse 2,Fulfilled,741,1763,3355.84,True,27,False,132167.81,1040.64,8467
08-11-2024,West,Clothing,Supplier C,Warehouse 1,Fulfilled,701,2242,11616.41,True,7,False,96946.39,1432.33,7664
22-11-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,403,2266,12013.57,True,0,False,39835.31,2283.58,8163
12-02-2024,West,Electronics,Supplier C,Warehouse 1,Pending,354,4080,1348.27,True,30,False,21968.88,2593.55,8698
29-10-2024,West,Electronics,Supplier A,Warehouse 3,Pending,807,4538,8232.43,True,25,False,169281.95,3960.61,8360
10-08-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,149,4078,7548.86,True,3,False,15800.45,3563.18,9767
26-01-2024,East,Accessories,Supplier B,Warehouse 1,Pending,573,3508,11989.42,True,10,False,14722.32,3943.34,5115
15-10-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,429,1087,2195.85,True,21,False,63189.43,1951.61,6607
17-03-2023,South,Accessories,Supplier C,Warehouse 3,Fulfilled,71,1295,7471.99,False,15,False,1363.99,2974.15,5733
26-11-2023,West,Accessories,Supplier A,Warehouse 2,Canceled,1072,2254,13177.09,True,8,False,108092.19,1953.55,8383
22-10-2024,West,Clothing,Supplier D,Warehouse 1,Fulfilled,746,1151,5452.65,True,3,False,178506.33,2319.95,7028
26-06-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,168,1899,12158.56,True,28,False,17995.97,1140.32,9063
02-05-2022,East,Clothing,Supplier C,Warehouse 1,Fulfilled,247,462,10847.37,True,1,True,15418.23,282.48,8865
24-11-2023,East,Electronics,Supplier A,Warehouse 2,Pending,924,3131,8102.11,True,0,False,138655.63,2825.37,5540
05-11-2023,West,Accessories,Supplier D,Warehouse 1,Pending,1079,3556,12883.62,True,15,False,22868.12,3279.25,8693
13-06-2023,West,Clothing,Supplier A,Warehouse 2,Pending,627,3001,6543.08,True,30,True,98780.51,4111.57,9580
15-04-2022,South,Clothing,Supplier D,Warehouse 3,Fulfilled,487,3605,8240.92,True,5,False,28862.53,2476.63,5442
04-04-2024,East,Accessories,Supplier C,Warehouse 1,Fulfilled,708,690,6370.83,True,24,False,87917.11,1821.25,6263
19-10-2022,North,Accessories,Supplier A,Warehouse 2,Fulfilled,132,3536,9049.99,True,27,False,2826.61,2372.34,9123
18-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,917,2187,13793.18,True,2,False,57772.54,1682.48,6781
14-05-2020,East,Clothing,Supplier D,Warehouse 2,Fulfilled,67,3320,12138.84,True,20,False,11623.17,3712.04,8508
30-10-2023,East,Clothing,Supplier D,Warehouse 1,Fulfilled,343,2412,5274.61,True,9,False,21198.9,1506.55,7125
05-07-2024,West,Accessories,Supplier C,Warehouse 3,Fulfilled,219,2390,11936.9,True,1,False,45714.37,1891.83,9833
12-08-2022,West,Furniture,Supplier C,Warehouse 1,Fulfilled,707,1249,12322.94,False,4,True,130994.51,1999.71,7703
11-01-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,1043,4586,13981.78,True,26,False,147290.25,4190.57,8664
06-09-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,628,1711,7814.95,True,24,False,101081.3,1577.36,8916
18-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,1081,2198,13152.32,True,0,False,60427.9,1718.82,6781
02-08-2024,South,Accessories,Supplier A,Warehouse 3,Pending,223,3908,9248.07,False,16,False,15591.3,4050.78,5941
04-01-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,1011,2961,3508.78,True,12,False,109483.76,2166.94,7697
26-02-2022,North,Accessories,Supplier C,Warehouse 1,Fulfilled,451,3827,12948.28,True,16,False,60699.81,2520.89,6267
29-02-2024,West,Clothing,Supplier B,Warehouse 1,Fulfilled,411,642,6934.26,True,24,False,45579.12,2237.22,5231
18-06-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,202,923,6995.22,True,23,True,39512.48,668.43,8594
23-06-2023,West,Clothing,Supplier A,Warehouse 2,Canceled,53,3084,7182.41,True,27,False,10488.02,3708.22,9165
29-05-2023,North,Accessories,Supplier B,Warehouse 2,Pending,303,1847,9563.02,False,24,False,43204.09,1386.23,7851
09-08-2022,South,Furniture,Supplier D,Warehouse 3,Canceled,1097,1431,10728.25,False,7,True,27294.87,1982.01,7348
18-09-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,592,4803,3788.61,True,7,False,92781.3,2895.53,6266
28-01-2023,South,Accessories,Supplier A,Warehouse 3,Canceled,562,1341,7675.52,True,17,False,11802.61,2716.03,7743
22-10-2024,West,Clothing,Supplier D,Warehouse 1,Fulfilled,800,1200,5512.2,True,5,False,164839.21,2446.84,7028
13-12-2024,North,Clothing,Supplier B,Warehouse 1,Fulfilled,814,856,783.61,True,10,False,59940.38,2281.22,8169
14-01-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,1018,3326,3379.28,True,28,True,65138.64,2081.45,6415
22-04-2023,East,Clothing,Supplier A,Warehouse 3,Pending,359,577,14105.74,True,11,False,67484.46,2705.65,5215
08-09-2022,North,Accessories,Supplier D,Warehouse 2,Fulfilled,690,2916,5789.52,True,10,False,128741.58,3530.13,7433
10-05-2022,North,Furniture,Supplier B,Warehouse 3,Pending,213,4772,12974.23,True,7,False,9237.44,3367.12,5286
02-05-2022,East,Clothing,Supplier C,Warehouse 1,Fulfilled,221,463,9473.04,True,1,True,16988.84,287.75,8865
01-06-2020,North,Electronics,Supplier A,Warehouse 1,Fulfilled,176,4333,15409.05,True,24,False,25797.45,4209.28,8831
13-01-2022,North,Accessories,Supplier A,Warehouse 3,Fulfilled,964,4254,4488.39,True,14,False,127165.82,2309.11,5585
06-06-2020,East,Furniture,Supplier A,Warehouse 1,Fulfilled,547,2191,5116.62,True,5,False,21427.3,3385.54,5683
27-09-2024,South,Clothing,Supplier C,Warehouse 3,Pending,804,3658,2445.71,True,12,False,130076.63,2986.08,9766
13-05-2023,North,Furniture,Supplier D,Warehouse 3,Fulfilled,928,1185,2662.97,True,16,True,119867.96,2843.97,6822
05-06-2020,South,Clothing,Supplier D,Warehouse 1,Fulfilled,523,228,8236.42,False,27,False,41820.62,1106.5,5090
04-10-2024,West,Accessories,Supplier A,Warehouse 3,Fulfilled,128,590,8104.2,False,9,False,22713.64,2053.71,8549
16-03-2023,North,Furniture,Supplier D,Warehouse 1,Fulfilled,459,4055,4210.81,True,4,False,56709.24,4208.55,8045
29-11-2023,West,Clothing,Supplier D,Warehouse 3,Fulfilled,586,2445,1825.46,True,6,False,40648.75,2398.11,5213
20-10-2022,North,Clothing,Supplier D,Warehouse 1,Fulfilled,280,1315,12689.12,True,21,False,21597.96,2208.43,8745
08-02-2023,North,Electronics,Supplier C,Warehouse 2,Fulfilled,373,5000,6805.28,True,12,False,28760.92,4189.1,5144
09-06-2024,East,Clothing,Supplier B,Warehouse 3,Fulfilled,306,2194,4999.36,True,27,False,22642.72,3835.53,5711
09-10-2022,West,Accessories,Supplier D,Warehouse 3,Pending,470,3359,2106.09,True,11,False,56947.26,3910.07,5925
06-01-2022,South,Electronics,Supplier B,Warehouse 1,Canceled,521,3287,6164.59,False,28,False,17985.69,3173.24,8781
09-08-2024,South,Accessories,Supplier B,Warehouse 2,Fulfilled,1019,2350,8147.08,True,9,False,106112.94,2115.7,7375
30-04-2020,West,Clothing,Supplier D,Warehouse 2,Fulfilled,828,2286,2629.83,True,12,False,23487.66,3805.52,8953
13-11-2023,East,Furniture,Supplier B,Warehouse 3,Canceled,54,1697,1715.14,True,7,True,13008.2,2265.74,5731
21-10-2024,South,Electronics,Supplier D,Warehouse 2,Fulfilled,1168,3718,3629.15,True,4,False,116933.15,2868.42,8317
07-03-2022,North,Accessories,Supplier B,Warehouse 1,Fulfilled,807,3405,12575.39,True,27,False,124389.11,2504.72,9112
31-10-2022,West,Furniture,Supplier D,Warehouse 3,Fulfilled,976,5264,14731.06,True,27,True,164400.43,3898.57,9454
05-04-2024,South,Furniture,Supplier C,Warehouse 3,Fulfilled,869,820,3650.17,True,15,False,25790.46,794.61,7358
09-12-2023,East,Accessories,Supplier C,Warehouse 1,Fulfilled,992,1290,10770.11,True,27,False,109985.15,3159.26,7813
05-05-2022,West,Furniture,Supplier B,Warehouse 2,Fulfilled,908,2502,3483.28,True,10,False,30962.06,3637.77,8913
14-01-2022,North,Furniture,Supplier C,Warehouse 1,Pending,56,459,946.2,True,16,False,13446.08,2667.23,7072
21-01-2023,South,Electronics,Supplier A,Warehouse 1,Fulfilled,760,3906,609.1,True,2,False,76748.81,2863.83,8753
21-02-2024,North,Furniture,Supplier D,Warehouse 2,Fulfilled,201,975,581.11,False,26,False,22255.03,615.85,5519
26-12-2022,East,Accessories,Supplier C,Warehouse 1,Fulfilled,1060,1945,11352.94,True,23,False,30808.11,1188.83,5528
26-07-2020,South,Electronics,Supplier B,Warehouse 1,Pending,421,1208,12779.98,True,28,False,87820.24,1959.89,5314
